-0.25237,-0.008597,-2.044,0.34261,0.3511,-0.30798,0.22018,1.2405,2.0909,-0.29536,11
0.29076,-0.18917,0.079145,-0.085921,0.97674,-0.93086,-1.1011,0.49569,1.6855,-0.087857,9
0.25373,0.33686,0.086258,-0.97957,0.26172,-1.0554,0.14468,-0.62648,0.064084,-0.89624,7
0.46358,0.10917,0.22496,-1.4112,0.26172,0.06574,0.25793,0.46845,0.28235,0.050018,1
-0.21534,-0.14207,0.096927,-0.18442,0.26172,-1.2631,0.14468,-2.5797,-2.0874,-1.1017,5
-0.31409,0.16413,0.20006,0.13249,0.26172,-0.93086,0.14468,-0.89948,-0.74663,-0.80202,5
-0.12893,-0.13422,0.26408,0.43069,0.26172,-0.10036,0.18243,0.36382,-0.15419,-0.063434,6
0.24139,-0.15777,0.33876,-1.2039,0.26172,-0.058835,0.18243,1.0661,0.34472,-0.03555,1
-0.030178,-0.22058,0.24274,1.9883,0.17234,-0.22493,0.18243,1.3461,-0.091823,-0.17389,1
0.24139,-0.12636,0.417,0.096091,0.17234,-0.51561,-2.7244,1.342,0.81244,-2.0882,1
-0.25237,0.069915,0.2463,0.52355,0.26172,-0.80628,-0.044076,1.4853,1.0931,-0.58863,5
0.32779,-2.4268,0.008017,-0.54498,-0.006417,-0.43256,0.48443,0.070477,0.18881,-0.52871,1
0.15498,-0.33049,0.29964,-0.33364,0.082961,-0.72323,0.18243,0.53651,0.095265,-0.629,6
-0.26471,-0.27554,0.385,1.3439,0.26172,0.35641,0.22018,-0.6477,-1.1832,0.32322,1
0.8092,-0.29124,0.036468,-0.39928,0.97674,-0.64018,-1.3276,-0.17227,1.0307,0.33488,9
0.031541,0.2976,-3.2105,-0.58359,-0.72144,0.39794,0.069175,0.092921,0.095265,0.43785,1
-0.27706,0.030659,0.4419,0.13187,0.17234,0.19031,0.069175,0.032986,-0.52836,0.25585,4
-0.21534,0.77652,0.50236,-1.2891,-0.72144,2.2942,0.24534,-0.52618,0.16802,2.0588,1
0.13029,-0.024299,0.2463,0.12101,0.082961,0.14879,0.40893,0.21972,-0.37246,0.026486,1
0.056229,0.53314,0.18584,0.8828,0.26172,0.10727,0.59768,0.79217,0.12645,-0.12592,1
-0.24002,-0.42471,0.089814,1.0945,0.26172,1.5606,0.14468,0.39355,0.34472,1.4617,1
-0.06721,-0.27554,0.25341,0.37153,-1.079,1.3115,0.10693,-0.52393,0.001721,1.2429,1
0.15498,-0.38545,0.38144,0.31424,0.26172,0.14879,-0.044076,0.23143,-0.34128,0.28441,6
0.019197,0.038511,0.19295,0.32337,0.26172,0.23184,0.031425,0.31356,0.25117,0.31929,6
0.20436,-0.27554,0.3601,-0.27888,0.26172,0.024215,0.18243,-0.65667,-0.59073,0.041422,1
-0.00549,0.054213,0.32098,0.8048,0.17234,-0.10036,-0.42158,0.34123,1.4984,0.30655,11
-0.054866,0.17983,0.23918,-1.1701,0.26172,0.14879,0.44668,1.2079,0.68771,0.014165,5
-0.27706,0.038511,0.42056,3.9872,0.17234,-0.14188,-3.1774,1.8697,0.90598,0.22176,11
0.50061,0.14058,0.38855,-0.63736,0.26172,-2.7164,-1.0633,-0.89959,-3.4906,-1.9475,8
0.25373,-2.4268,0.35299,-0.05119,-0.095795,-0.55713,-0.23283,0.92013,-0.029461,-0.25526,1
-0.27706,-0.25198,-3.2034,1.9579,0.26172,2.3081,0.44668,1.9328,1.6855,2.0128,11
-3.4124,0.14843,0.43834,-1.0478,-3.224,-0.18341,-0.38383,1.7177,-0.68427,0.17091,5
0.8092,-0.16562,0.025799,0.71213,0.88736,-1.0554,-1.5541,0.54299,1.6232,0.03754,9
0.36483,-0.14992,0.17161,0.04277,0.26172,-0.30798,0.10693,0.45681,-0.31009,-0.20797,6
0.09326,0.14843,0.17161,0.9707,0.17234,2.7233,-2.7999,-1.515,-1.0584,0.044906,1
-0.77081,-0.11066,0.32809,0.26205,0.17234,0.31489,0.069175,-0.35876,0.46944,0.36991,4
0.006853,0.077766,0.34232,-0.12859,0.26172,-0.34951,-0.081827,0.31973,0.032902,-0.1402,6
-0.2894,0.093469,0.40278,-0.087353,-1.4365,0.23184,0.25793,0.52262,0.095265,0.21874,5
-2.215,-0.29909,0.35299,0.054854,-1.7046,1.4361,0.55993,-0.74489,0.001721,1.0782,1
-0.00549,0.48603,0.11827,0.44657,0.26172,-0.14188,0.55993,0.29377,0.28235,-0.2723,7
0.031541,0.14058,0.39922,-0.81737,0.26172,-0.64018,0.44668,0.80236,0.75008,-0.67975,8
0.47592,-0.28339,0.1076,0.080127,0.97674,-1.2215,-1.2521,-0.51963,1.4672,-0.32394,9
0.14264,-1.9164,-0.023991,-0.50434,0.26172,0.48099,0.33343,0.89379,0.53181,0.37346,1
0.13029,-0.21273,0.32454,0.38647,0.26172,0.43946,0.14468,-0.65079,-0.15419,0.44526,6
-3.4988,0.48603,0.1396,-5.4401,-0.006417,0.14879,0.63543,0.038073,-2.4304,-0.090437,1
0.31545,0.51743,-0.002652,-2.5435,0.26172,-1.0554,0.031425,0.19742,-0.27891,-0.86251,6
0.056229,-0.087108,0.089814,1.3124,0.082961,-0.93086,0.22018,-1.8573,-1.8692,-0.82478,1
-2.215,-0.17347,3.9414,-1.5694,-2.509,-3.1732,-5.7066,2.5978,-3.3035,-4.7829,1
0.15498,0.14058,0.22851,0.76613,-1.2577,0.81319,0.52218,0.069293,-0.24773,0.55383,1
0.22904,-0.016448,0.31742,-0.52684,0.26172,-0.47408,0.33343,-0.71653,0.001721,-0.4787,6
-3.4988,0.20339,0.95402,-2.2226,-4.9222,-1.8029,-3.2906,-1.6523,-2.4928,-2.8219,1
-3.4988,0.74512,0.15027,0.68518,-4.9222,-0.34951,0.52218,1.2997,-2.3057,-0.46369,1
-0.017834,0.33686,0.23563,-0.51114,-0.81082,0.68861,0.67318,-1.1702,-0.43482,0.35527,7
-0.16596,-0.26769,0.25697,0.051662,0.26172,0.52251,-1.2143,-1.1511,-0.93372,1.4306,1
0.56233,-0.000745,-3.2105,-2.8322,0.26172,-0.47408,0.37118,-0.28894,-0.15419,-0.50052,1
0.043885,0.27405,0.18228,0.095763,0.26172,2.4327,0.29568,-2.0352,-1.5574,2.136,6
0.13029,-1.6495,-3.2105,-2.6361,-2.4196,0.23184,0.67318,-1.3403,-2.3369,-0.036322,1
-0.8819,-1.9478,0.21785,2.0463,0.17234,1.5191,1.3527,-0.082419,1.8726,0.67814,11
0.15498,-0.23628,0.01513,0.55891,0.17234,0.48099,-0.006326,0.3308,0.21999,0.57567,1
0.51295,-0.30694,0.061363,1.3715,0.97674,-0.72323,-1.2521,0.87037,1.0931,0.21019,9
-0.00549,-0.25983,0.36721,-0.15667,0.26172,-0.43256,-0.34608,0.10376,0.064084,-0.064133,6
0.019197,0.038511,0.19295,0.32337,0.26172,0.27336,0.10693,-0.21674,-0.091823,0.31675,6
-2.4496,4.8356,0.35299,0.048976,-2.4196,-0.93086,0.29568,2.7333,-2.867,-0.87667,1
-0.14127,0.72942,0.079145,0.15171,0.26172,-0.34951,0.29568,0.26976,0.032902,-0.35446,6
-0.69675,-0.055704,-3.2105,0.62885,0.26172,0.35641,-0.15733,1.0368,0.064084,0.53967,10
-0.06721,-0.43256,-3.2105,-0.87511,0.17234,-0.01731,-0.15733,-1.0535,-0.091823,0.19649,1
0.09326,0.42322,0.022242,-0.20378,0.082961,0.81319,-0.15733,-0.72462,-1.2455,0.92128,1
0.24139,-0.12636,0.417,0.096091,0.17234,0.60556,0.59768,0.37765,0.59417,0.32712,1
-0.12893,-0.40901,0.17517,-0.25656,0.082961,0.56404,0.89968,1.3122,0.75008,0.15161,5
-0.30174,-0.055704,0.21073,-0.14748,0.26172,1.6022,0.18243,-1.8428,-0.96491,1.4684,5
-0.10424,-0.079257,0.011573,0.2209,0.26172,0.60556,1.0129,0.16519,0.28235,0.098829,1
-0.21534,0.2819,0.1076,0.73922,0.082961,0.19031,-0.006326,0.35975,0.68771,0.29615,5
0.1056,0.55669,-0.031104,0.6193,0.17234,-0.22493,0.14468,0.92035,0.28235,-0.16479,1
0.40186,-0.29909,0.32809,0.43239,-1.2577,0.27336,0.33343,0.69214,-0.18537,0.19071,1
-0.31409,0.54099,-0.041773,0.88256,0.26172,0.93776,0.069175,0.1913,0.001721,0.95355,6
-0.16596,0.007106,-2.1721,-0.16586,0.26172,0.10727,-0.006326,1.6981,0.8748,0.23943,5
-0.20299,-0.3776,0.43478,0.2448,-0.72144,-1.097,0.031425,2.1372,1.0619,-0.88669,5
0.47592,-0.28339,0.1076,0.080127,0.97674,-1.6368,-1.0633,-0.71295,0.62535,-0.83614,9
0.031541,-0.11851,0.37433,-0.066706,0.26172,0.14879,0.22018,0.68167,0.50062,0.12757,1
0.16732,0.14843,0.2783,-0.2896,0.26172,-0.80628,0.63543,0.26582,0.59417,-0.93649,8
0.019197,-0.33835,-0.35829,-0.11322,0.17234,3.3462,0.29568,-1.7525,-1.7756,2.9869,1
0.22904,-0.22843,0.32454,-0.86914,0.26172,-1.0554,0.25793,-0.25999,0.001721,-0.97174,6
0.031541,0.14058,0.39922,-0.81737,0.26172,-0.18341,0.37118,0.47795,0.40708,-0.2397,8
0.043885,0.007106,1.3488,-1.2494,-0.18517,-0.55713,-0.044076,2.3532,0.43826,-0.3665,5
-0.25237,-0.11066,0.45257,0.88832,0.17234,1.27,0.25793,-0.63566,-0.27891,1.1068,4
-0.1783,-0.18917,0.26408,-0.64049,0.17234,1.1454,0.10693,-1.2037,-1.2767,1.0826,1
-0.36346,-0.18917,0.64106,0.68124,0.17234,0.10727,-0.006326,0.67265,0.59417,0.22429,3
0.080916,0.3133,0.079145,0.58898,0.26172,0.52251,0.14468,-0.31808,-0.34128,0.52241,6
-0.36346,0.23479,0.000904,0.75978,0.26172,0.024215,0.55993,0.46312,0.53181,-0.16031,7
1.1301,-0.087108,-0.002652,-0.47963,0.082961,-0.47408,0.37118,0.43191,-0.71545,-0.50932,1
0.14264,-0.3776,0.32809,-0.039583,0.26172,0.19031,0.59768,-0.82341,-0.74663,-0.060673,6
-0.26471,-0.09496,0.01513,-0.59735,0.26172,0.27336,0.71093,-1.1105,-0.43482,-0.036551,5
-0.054866,0.58024,0.032912,-0.016668,0.26172,0.85471,0.031425,0.44549,0.21999,0.91361,1
-0.017834,-0.22843,0.37077,1.2937,0.17234,0.52251,0.10693,0.87006,2.0285,0.56243,11
0.75983,-1.304,-0.023991,-0.97366,-0.006417,0.81319,-2.2336,1.1366,1.9038,2.6092,9
0.15498,-0.18917,0.2463,-1.2236,0.082961,0.89624,0.10693,1.3063,0.12645,0.88977,1
0.11795,-0.29124,0.30676,0.25599,0.17234,0.81319,0.37118,-0.52618,0.21999,0.63831,1
-0.00549,-0.66024,0.34587,-0.27059,0.26172,1.1454,0.14468,-1.1403,-0.27891,1.0824,1
0.30311,0.35256,0.082701,0.70398,0.26172,-0.34951,0.22018,0.59731,-0.18537,-0.31703,6
0.22904,-0.008597,0.17517,0.087408,0.17234,-0.72323,0.10693,0.031724,-0.31009,-0.59398,1
-0.24002,-0.53463,0.075589,-0.61704,0.17234,3.0971,0.29568,-1.5526,-1.7444,2.7289,5
-0.091897,0.34471,0.18228,0.72275,0.26172,1.353,-0.006326,-0.94316,0.31354,1.3683,8
-0.22768,-0.99785,0.35654,-0.026932,0.26172,1.3115,0.44668,-1.2208,-0.71545,1.0623,4
0.35248,-0.44826,0.19651,-0.528,0.97674,-0.68171,-1.8938,-0.54757,0.68771,0.69048,9
0.080916,-0.24413,0.21429,-0.37914,0.26172,0.43946,1.8057,0.50701,0.31354,-0.42681,6
-0.20299,-0.000745,-3.2105,-0.52726,0.082961,0.77166,0.40893,0.19757,0.12645,0.58806,4
0.15498,-0.16562,-3.2105,-1.3207,-0.18517,-0.30798,0.48443,0.34051,0.15763,-0.41533,1
0.13029,-0.15777,0.57704,-0.67099,0.17234,-0.84781,0.55993,0.5439,0.59417,-0.9218,3
0.22904,-0.35405,0.18228,0.21088,0.26172,0.56404,0.48443,-0.019785,-0.091823,0.35203,1
-0.00549,-0.28339,0.21429,-2.4219,0.17234,-1.5537,-2.7999,-2.6134,-1.5885,-2.7198,1
0.36483,-0.047852,-0.038216,0.32781,0.26172,-0.30798,0.18243,0.86074,0.095265,-0.24946,1
0.37717,0.014957,0.38144,0.29275,0.26172,-0.93086,0.22018,1.3686,1.2178,-0.84261,8
-0.030178,0.57239,5.083,-0.10955,-1.2577,0.31489,0.33343,0.89289,0.34472,0.21561,7
0.031541,0.2976,-3.2105,-0.58359,-0.72144,0.79935,1.3024,-0.20734,0.33432,0.10386,1
0.11795,-0.29909,0.47391,-0.20444,0.082961,0.23184,0.63543,-0.30212,0.12645,-0.027919,1
0.14264,-0.36975,0.41345,0.30135,0.17234,-0.22493,0.33343,0.55819,-0.24773,-0.2683,6
-0.25237,0.069915,0.2463,0.52355,0.26172,1.1039,1.6547,0.47372,1.0619,0.17889,5
-0.00549,0.054213,0.32098,0.8048,0.17234,-0.01731,0.78643,0.73223,1.7479,-0.3122,11
0.11795,0.28975,0.39211,-1.7471,0.26172,1.1869,0.14468,0.574,-0.59073,1.1326,1
-0.22768,-0.50322,0.40633,-0.67173,0.26172,-0.22493,0.48443,0.59663,0.25117,-0.34363,5
-0.20299,-0.47967,-3.2105,-0.88764,0.26172,-0.72323,-0.53483,-1.0091,0.46944,-0.24237,4
0.47592,-0.33835,0.047137,-0.000972,0.97674,-0.01731,-0.87458,-0.81739,0.81244,0.65672,9
0.1056,-0.14992,0.43834,0.93466,0.26172,0.06574,0.37118,-1.3247,-1.9315,-0.011066,1
0.080916,0.014957,0.064919,0.3461,0.17234,0.52251,0.40893,0.030715,0.064084,0.36431,1
-0.36346,-0.008597,0.25697,-0.22634,0.26172,0.93776,-0.27058,1.4956,1.2802,1.1586,5
-0.12893,0.70586,0.41345,2.0041,0.61923,2.225,-1.6296,0.23574,0.34472,3.6071,12
0.24139,-0.32264,0.28186,0.27461,0.26172,-0.80628,0.59768,1.0279,0.3759,-0.91051,6
-0.12893,0.38396,0.23207,1.2487,0.26172,1.3115,0.37118,0.037179,-0.55955,1.1005,1
-0.00549,-0.22058,-3.2105,1.0719,0.26172,0.68861,0.40893,0.032074,-0.466,0.522,1
0.031541,0.14058,0.39922,-0.81737,0.26172,-1.3046,1.5037,0.24005,1.249,-1.7076,8
-0.030178,-0.18917,0.24274,-0.4088,0.26172,-1.2215,-0.044076,-0.83125,-0.15419,-0.97654,6
0.26607,0.55669,-0.020434,0.17662,0.26172,-0.55713,0.40893,0.46731,0.56299,-0.5995,7
-0.21534,-1.2962,0.49169,1.0501,0.61923,-1.4707,-1.5163,-0.22013,0.21999,-0.42385,11
0.13029,0.077766,-0.045329,0.28538,-0.095795,1.3115,0.63543,0.25624,0.095265,0.93153,1
-0.10424,-0.079257,0.011573,0.2209,0.26172,-0.72323,1.0507,0.15457,-0.37246,-1.0422,1
-2.573,0.069915,0.2463,-3.0189,0.082961,-2.052,0.37118,0.52915,-3.2412,-1.9089,8
-0.10424,-0.19703,0.2214,0.17367,0.26172,0.85471,-0.11958,-0.53635,-0.24773,0.9864,6
0.080916,-0.24413,0.45968,0.42673,0.26172,0.35641,0.74868,0.14177,0.25117,0.025811,1
-2.5236,-0.3462,-2.3499,-0.77569,0.17234,-0.10036,0.18243,0.61751,-0.091823,-0.074476,6
0.40186,-0.22058,-3.2105,-1.1855,-1.1683,-0.22493,0.55993,-0.13775,0.28235,-0.36262,1
0.8092,-0.09496,0.11827,0.9875,0.97674,-1.0139,-1.2143,-2.237,-1.0273,-0.11473,9
-0.042522,-0.41686,0.56993,-2.2247,0.082961,2.9725,0.40893,-0.70795,-0.62191,2.5787,4
0.37717,-0.079257,0.15383,-1.103,0.26172,-0.26646,0.10693,0.88645,-0.71545,-0.17975,1
0.043885,0.19553,0.26052,-0.39382,0.26172,0.52251,0.22018,-0.08141,0.34472,0.4912,7
-0.33877,-0.26769,0.4419,0.61602,0.44047,-0.97238,-1.2143,0.94937,2.8081,-0.092402,11
0.8092,-0.09496,0.11827,0.9875,0.97674,-0.80628,-1.3276,1.0813,1.4361,0.15866,9
0.006853,-0.6681,0.47746,1.6217,0.17234,2.3081,0.44668,-0.058655,-0.27891,1.9292,1
-0.042522,-0.3619,0.47035,-0.31072,0.26172,-0.68171,0.10693,-0.38637,-0.71545,-0.54856,6
-0.22768,-0.99785,0.35654,-0.026932,0.26172,1.7683,0.74868,-1.6802,-0.62191,1.2457,4
-0.24002,0.11702,0.23563,0.90291,0.17234,-0.01731,0.25793,1.1365,1.1243,0.001074,5
0.26607,0.58024,0.11471,-0.16547,0.26172,-0.058835,0.44668,-0.54575,-0.27891,-0.18149,1
0.56233,-0.000745,-3.2105,-2.8322,0.26172,-0.34951,0.22018,1.0049,0.28235,-0.31856,1
-0.2894,0.093469,0.40278,-0.087353,-1.4365,0.06574,0.48443,0.5791,0.31354,-0.072945,5
0.15498,-0.47182,0.50947,1.2051,0.26172,0.23184,0.55993,0.61817,-0.37246,0.018735,1
0.080916,-0.071406,0.16094,1.2255,0.17234,-0.51561,0.14468,0.71334,0.064084,-0.42755,1
-0.20299,-0.016448,0.59482,-1.5818,-0.36393,-1.2631,0.48443,0.91536,0.84362,-1.2586,5
0.19201,-0.03215,0.45257,-0.87708,0.26172,-0.64018,0.40893,-1.5678,-0.55955,-0.66916,1
0.66108,-0.20488,-3.0754,0.47104,1.0661,0.024215,-1.2521,0.68929,2.0597,0.95931,9
-0.38815,0.32115,0.1076,0.88623,0.3511,0.77166,0.40893,0.50395,-0.060642,0.59591,6
0.43889,0.28975,0.14316,-0.28249,0.26172,-0.30798,0.37118,-0.34921,0.18881,-0.35555,1
0.14264,-0.44826,0.43834,0.97891,0.26172,1.6437,-0.044076,-0.62172,-0.43482,1.6682,6
-0.26471,-0.27554,0.385,1.3439,0.26172,0.68861,0.14468,-0.14476,-1.4638,0.66573,1
0.27842,-0.19703,0.23918,-0.73839,0.26172,0.85471,0.63543,-1.484,-0.21655,0.52852,6
0.26607,0.55669,-0.020434,0.17662,0.26172,-0.84781,0.44668,1.0852,0.59417,-0.87336,7
3.2656,-0.25198,0.12538,-2.1239,0.97674,-1.5953,-1.2521,1.3979,0.81244,-0.70578,9
-0.054866,0.20339,0.05425,-0.028782,0.26172,1.3945,0.14468,-0.84787,-0.091823,1.3259,7
0.32779,-2.4268,0.008017,-0.54498,-0.006417,0.10727,0.18243,-0.19992,0.28235,0.11135,1
-0.054866,0.22694,0.32098,-0.90584,0.26172,0.60556,0.86193,-1.9907,-0.71545,0.20861,8
0.22904,0.80793,-0.052442,0.082634,0.26172,-0.76476,0.37118,0.49729,-0.091823,-0.76861,6
0.043885,0.007106,1.3488,-1.2494,-0.18517,-1.2215,0.22018,1.6932,-0.18537,-1.1039,5
4.5247,-0.13422,0.23207,-2.5144,-0.9002,-0.64018,0.22018,-0.64989,-0.84018,-0.56573,6
-0.51159,-0.62099,0.49169,-2.0537,-0.006417,3.4293,-0.30833,-1.1877,-1.9315,3.5211,4
-0.21534,0.25049,0.47391,1.1871,0.17234,1.1869,2.4097,-0.55565,1.1243,-0.12073,11
0.36483,-0.000745,-0.052442,1.2932,0.97674,-0.22493,-0.95009,0.61465,2.1532,0.51591,9
-0.33877,-0.29124,0.52014,1.0544,0.26172,-0.10036,-0.27058,1.1232,0.21999,0.16546,5
-0.15362,-0.22843,0.48813,0.58018,0.26172,0.48099,0.33343,1.0221,0.032902,0.36617,1
-0.30174,-0.31479,0.39922,0.77052,0.70861,0.56404,-1.3276,-0.14383,0.8748,1.5552,12
-0.33877,-0.29124,0.52014,1.0544,0.26172,1.27,0.25793,0.26498,0.43826,1.1366,5
0.14264,0.48603,0.10048,-0.44854,0.17234,0.23184,0.22018,0.028909,0.46944,0.23183,1
0.056229,-0.29124,0.23918,0.76795,0.17234,0.68861,0.069175,0.17225,-0.029461,0.71967,1
-3.4988,10.653,-3.2105,0.06482,-4.9222,-0.39103,0.14468,1.3419,-1.0273,-0.30857,1
0.29076,-0.18132,0.4419,-1.3399,0.26172,-0.51561,0.18243,-0.67713,0.064084,-0.44703,6
-0.042522,0.14058,0.089814,0.07231,0.26172,1.3945,0.25793,-2.1507,-1.495,1.2469,1
0.080916,-0.071406,0.16094,1.2255,0.17234,-0.26646,-3.1396,0.61952,0.50062,-1.7921,1
0.35248,-0.44826,0.19651,-0.528,0.97674,-0.34951,-0.95009,-0.82054,0.84362,0.37448,9
0.16732,-0.32264,0.30676,-0.54355,0.26172,-0.76476,0.10693,-0.03922,-0.24773,-0.63926,6
-3.4988,0.67446,0.21073,-1.5488,-4.9222,-0.43256,0.52218,0.41199,-0.029461,-0.54701,1
0.2167,0.12487,-3.2105,-0.88692,0.26172,-0.14188,0.40893,0.37532,0.15763,-0.22519,1
0.043885,0.030659,0.53792,-2.2447,0.26172,-1.5953,0.25793,-2.0315,-0.93372,-1.4487,5
-0.054866,0.22694,0.32098,-0.90584,0.26172,0.85471,0.78643,-2.2388,-1.838,0.49189,8
-3.4988,-0.75446,0.47746,1.6005,-4.9222,0.73014,0.71093,0.49973,-0.87136,0.37998,11
0.068573,-0.016448,0.27475,-0.03633,0.26172,-0.59866,0.18243,-0.1283,0.68771,-0.52882,8
0.29076,0.15628,0.13605,1.4014,0.082961,-0.22493,-0.044076,0.66824,0.001721,-0.061734,1
0.068573,0.22694,0.01513,-0.60982,-1.079,1.0208,0.33343,-0.80988,-0.21655,0.84656,1
0.080916,-0.29124,0.35654,0.22666,0.26172,-0.72323,0.33343,-0.24588,-0.809,-0.70947,6
0.17967,-0.21273,0.13249,-1.3065,0.26172,0.39794,0.67318,0.85241,0.3759,0.11084,1
0.080916,0.20339,0.31031,0.26951,0.26172,-0.18341,0.25793,0.59021,0.12645,-0.17873,8
0.13029,-0.15777,0.57704,-0.67099,0.17234,-0.80628,0.33343,-1.0297,-0.77782,-0.78356,3
0.031541,-0.11851,0.37433,-0.066706,0.26172,0.43946,0.14468,-0.61632,0.43826,0.43841,1
0.22904,-0.18132,0.23207,-0.89346,0.26172,-1.18,-0.11958,0.21295,0.3759,-0.90305,6
0.11795,0.23479,0.050694,0.22046,0.26172,-0.51561,0.33343,-0.49352,-0.62191,-0.5327,1
0.13029,-0.31479,0.417,1.0511,0.082961,1.6852,0.93743,0.015434,-0.060642,1.0973,1
-0.042522,-0.3619,0.47035,-0.31072,0.26172,-1.097,-0.11958,0.50653,0.25117,-0.82676,6
-0.25237,-0.063555,0.59482,0.89124,0.52985,0.48099,-3.4794,1.0029,2.4651,-0.95319,11
-0.06721,0.33686,0.2214,-0.31126,0.26172,0.89624,0.031425,-0.25877,-0.12301,0.93025,7
-0.00549,0.61165,0.022242,1.0122,0.26172,0.23184,0.48443,1.097,0.21999,0.053212,1
0.4142,-0.47182,0.23918,1.0184,0.88736,-1.3876,-1.1766,-2.021,-2.1498,-0.5408,9
-0.19065,-0.69165,0.28186,-0.19447,0.17234,-0.10036,0.40893,0.13674,1.249,-0.19387,5
0.26607,0.21124,0.11471,0.93788,0.26172,1.2284,0.37118,0.88907,-0.37246,1.0138,1
-0.12893,0.069915,0.31387,0.51051,0.082961,0.85471,0.37118,-0.15105,0.31354,0.67811,8
0.24139,-0.32264,0.31031,0.49055,0.26172,0.39794,0.40893,0.53821,-0.060642,0.25545,1
-0.63503,-0.44826,0.29964,1.4079,0.17234,0.35641,-1.5918,0.95914,1.7167,1.5806,12
0.17967,-0.17347,0.12182,-1.1392,0.17234,-1.1385,0.14468,-1.0264,-0.52836,-0.99521,1
-0.06721,0.33686,0.2214,-0.31126,0.26172,-0.55713,0.29568,0.95949,0.31354,-0.53954,7
-0.11658,0.20339,5.492,1.8528,-1.4365,2.0174,0.10693,0.043005,-0.15419,1.9005,1
-0.10424,-0.45611,0.48457,0.1438,0.26172,-0.058835,0.22018,-0.083953,-0.87136,-0.046014,6
-0.46221,0.35256,0.15027,0.56049,0.26172,1.3945,-0.044076,-0.5075,0.032902,1.4286,5
0.34014,0.39966,0.20718,-0.72499,0.26172,-0.84781,-0.006326,-0.5472,0.15763,-0.65691,1
0.080916,-0.24413,0.21429,-0.37914,0.26172,0.024215,0.55993,-0.81822,-0.96491,-0.15158,6
0.14264,-0.14207,0.2463,0.78926,-1.3471,1.2284,0.67318,0.34623,-0.029461,0.83584,1
0.11795,-0.21273,0.23207,0.80722,-1.079,-0.01731,0.48443,-0.6922,-1.4014,-0.15722,1
-0.14127,1.5538,0.54148,-0.64932,-1.2577,1.3115,-0.15733,0.33387,0.12645,1.467,4
-0.091897,-0.11851,0.18939,1.2803,0.26172,0.81319,0.069175,0.2544,-1.0584,0.82335,1
